dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
CALVIN,robot,1st,images/ep_6844/frame_411547.png,states/ep_6844/state_411547.npy,images/ep_6844/frame_411552.png,states/ep_6844/state_411552.npy,actions/ep_6844/action_411547to411551.npy
CALVIN,robot,1st,images/ep_9236/frame_554397.png,states/ep_9236/state_554397.npy,images/ep_9236/frame_554402.png,states/ep_9236/state_554402.npy,actions/ep_9236/action_554397to554401.npy
CALVIN,robot,1st,images/ep_12846/frame_770394.png,states/ep_12846/state_770394.npy,images/ep_12846/frame_770399.png,states/ep_12846/state_770399.npy,actions/ep_12846/action_770394to770398.npy
CALVIN,robot,1st,images/ep_1778/frame_106788.png,states/ep_1778/state_106788.npy,images/ep_1778/frame_106793.png,states/ep_1778/state_106793.npy,actions/ep_1778/action_106788to106792.npy
CALVIN,robot,1st,images/ep_17515/frame_1050313.png,states/ep_17515/state_1050313.npy,images/ep_17515/frame_1050318.png,states/ep_17515/state_1050318.npy,actions/ep_17515/action_1050313to1050317.npy
CALVIN,robot,1st,images/ep_15284/frame_916526.png,states/ep_15284/state_916526.npy,images/ep_15284/frame_916531.png,states/ep_15284/state_916531.npy,actions/ep_15284/action_916526to916530.npy
CALVIN,robot,1st,images/ep_16020/frame_960109.png,states/ep_16020/state_960109.npy,images/ep_16020/frame_960114.png,states/ep_16020/state_960114.npy,actions/ep_16020/action_960109to960113.npy
CALVIN,robot,1st,images/ep_14241/frame_854092.png,states/ep_14241/state_854092.npy,images/ep_14241/frame_854097.png,states/ep_14241/state_854097.npy,actions/ep_14241/action_854092to854096.npy
CALVIN,robot,1st,images/ep_14784/frame_886588.png,states/ep_14784/state_886588.npy,images/ep_14784/frame_886593.png,states/ep_14784/state_886593.npy,actions/ep_14784/action_886588to886592.npy
CALVIN,robot,1st,images/ep_9983/frame_598638.png,states/ep_9983/state_598638.npy,images/ep_9983/frame_598643.png,states/ep_9983/state_598643.npy,actions/ep_9983/action_598638to598642.npy
CALVIN,robot,1st,images/ep_4028/frame_243792.png,states/ep_4028/state_243792.npy,images/ep_4028/frame_243797.png,states/ep_4028/state_243797.npy,actions/ep_4028/action_243792to243796.npy
CALVIN,robot,1st,images/ep_3367/frame_203357.png,states/ep_3367/state_203357.npy,images/ep_3367/frame_203362.png,states/ep_3367/state_203362.npy,actions/ep_3367/action_203357to203361.npy
CALVIN,robot,1st,images/ep_13244/frame_794241.png,states/ep_13244/state_794241.npy,images/ep_13244/frame_794246.png,states/ep_13244/state_794246.npy,actions/ep_13244/action_794241to794245.npy
CALVIN,robot,1st,images/ep_9246/frame_555000.png,states/ep_9246/state_555000.npy,images/ep_9246/frame_555005.png,states/ep_9246/state_555005.npy,actions/ep_9246/action_555000to555004.npy
CALVIN,robot,1st,images/ep_1703/frame_102507.png,states/ep_1703/state_102507.npy,images/ep_1703/frame_102512.png,states/ep_1703/state_102512.npy,actions/ep_1703/action_102507to102511.npy
CALVIN,robot,1st,images/ep_7522/frame_452796.png,states/ep_7522/state_452796.npy,images/ep_7522/frame_452801.png,states/ep_7522/state_452801.npy,actions/ep_7522/action_452796to452800.npy
CALVIN,robot,1st,images/ep_7543/frame_454092.png,states/ep_7543/state_454092.npy,images/ep_7543/frame_454097.png,states/ep_7543/state_454097.npy,actions/ep_7543/action_454092to454096.npy
CALVIN,robot,1st,images/ep_12983/frame_778655.png,states/ep_12983/state_778655.npy,images/ep_12983/frame_778660.png,states/ep_12983/state_778660.npy,actions/ep_12983/action_778655to778659.npy
CALVIN,robot,1st,images/ep_16074/frame_963231.png,states/ep_16074/state_963231.npy,images/ep_16074/frame_963236.png,states/ep_16074/state_963236.npy,actions/ep_16074/action_963231to963235.npy
CALVIN,robot,1st,images/ep_12987/frame_778905.png,states/ep_12987/state_778905.npy,images/ep_12987/frame_778910.png,states/ep_12987/state_778910.npy,actions/ep_12987/action_778905to778909.npy
CALVIN,robot,1st,images/ep_9424/frame_565682.png,states/ep_9424/state_565682.npy,images/ep_9424/frame_565687.png,states/ep_9424/state_565687.npy,actions/ep_9424/action_565682to565686.npy
CALVIN,robot,1st,images/ep_10644/frame_638204.png,states/ep_10644/state_638204.npy,images/ep_10644/frame_638209.png,states/ep_10644/state_638209.npy,actions/ep_10644/action_638204to638208.npy
CALVIN,robot,1st,images/ep_8422/frame_505573.png,states/ep_8422/state_505573.npy,images/ep_8422/frame_505578.png,states/ep_8422/state_505578.npy,actions/ep_8422/action_505573to505577.npy
CALVIN,robot,1st,images/ep_8785/frame_527028.png,states/ep_8785/state_527028.npy,images/ep_8785/frame_527033.png,states/ep_8785/state_527033.npy,actions/ep_8785/action_527028to527032.npy
CALVIN,robot,1st,images/ep_6421/frame_385698.png,states/ep_6421/state_385698.npy,images/ep_6421/frame_385703.png,states/ep_6421/state_385703.npy,actions/ep_6421/action_385698to385702.npy
CALVIN,robot,1st,images/ep_399/frame_024306.png,states/ep_399/state_024306.npy,images/ep_399/frame_024311.png,states/ep_399/state_024311.npy,actions/ep_399/action_024306to024310.npy
CALVIN,robot,1st,images/ep_17237/frame_1033693.png,states/ep_17237/state_1033693.npy,images/ep_17237/frame_1033698.png,states/ep_17237/state_1033698.npy,actions/ep_17237/action_1033693to1033697.npy
CALVIN,robot,1st,images/ep_17638/frame_1057871.png,states/ep_17638/state_1057871.npy,images/ep_17638/frame_1057876.png,states/ep_17638/state_1057876.npy,actions/ep_17638/action_1057871to1057875.npy
CALVIN,robot,1st,images/ep_6038/frame_362471.png,states/ep_6038/state_362471.npy,images/ep_6038/frame_362476.png,states/ep_6038/state_362476.npy,actions/ep_6038/action_362471to362475.npy
CALVIN,robot,1st,images/ep_11404/frame_682749.png,states/ep_11404/state_682749.npy,images/ep_11404/frame_682754.png,states/ep_11404/state_682754.npy,actions/ep_11404/action_682749to682753.npy
CALVIN,robot,1st,images/ep_8280/frame_497058.png,states/ep_8280/state_497058.npy,images/ep_8280/frame_497063.png,states/ep_8280/state_497063.npy,actions/ep_8280/action_497058to497062.npy
CALVIN,robot,1st,images/ep_3156/frame_190769.png,states/ep_3156/state_190769.npy,images/ep_3156/frame_190774.png,states/ep_3156/state_190774.npy,actions/ep_3156/action_190769to190773.npy
CALVIN,robot,1st,images/ep_7483/frame_450354.png,states/ep_7483/state_450354.npy,images/ep_7483/frame_450359.png,states/ep_7483/state_450359.npy,actions/ep_7483/action_450354to450358.npy
CALVIN,robot,1st,images/ep_4569/frame_275897.png,states/ep_4569/state_275897.npy,images/ep_4569/frame_275902.png,states/ep_4569/state_275902.npy,actions/ep_4569/action_275897to275901.npy
CALVIN,robot,1st,images/ep_17255/frame_1034812.png,states/ep_17255/state_1034812.npy,images/ep_17255/frame_1034817.png,states/ep_17255/state_1034817.npy,actions/ep_17255/action_1034812to1034816.npy
CALVIN,robot,1st,images/ep_16206/frame_971254.png,states/ep_16206/state_971254.npy,images/ep_16206/frame_971259.png,states/ep_16206/state_971259.npy,actions/ep_16206/action_971254to971258.npy
CALVIN,robot,1st,images/ep_4136/frame_250317.png,states/ep_4136/state_250317.npy,images/ep_4136/frame_250322.png,states/ep_4136/state_250322.npy,actions/ep_4136/action_250317to250321.npy
CALVIN,robot,1st,images/ep_736/frame_044038.png,states/ep_736/state_044038.npy,images/ep_736/frame_044043.png,states/ep_736/state_044043.npy,actions/ep_736/action_044038to044042.npy
CALVIN,robot,1st,images/ep_1849/frame_110995.png,states/ep_1849/state_110995.npy,images/ep_1849/frame_111000.png,states/ep_1849/state_111000.npy,actions/ep_1849/action_110995to110999.npy
CALVIN,robot,1st,images/ep_12959/frame_777163.png,states/ep_12959/state_777163.npy,images/ep_12959/frame_777168.png,states/ep_12959/state_777168.npy,actions/ep_12959/action_777163to777167.npy
CALVIN,robot,1st,images/ep_3492/frame_211179.png,states/ep_3492/state_211179.npy,images/ep_3492/frame_211184.png,states/ep_3492/state_211184.npy,actions/ep_3492/action_211179to211183.npy
CALVIN,robot,1st,images/ep_15477/frame_927768.png,states/ep_15477/state_927768.npy,images/ep_15477/frame_927773.png,states/ep_15477/state_927773.npy,actions/ep_15477/action_927768to927772.npy
CALVIN,robot,1st,images/ep_8040/frame_483622.png,states/ep_8040/state_483622.npy,images/ep_8040/frame_483627.png,states/ep_8040/state_483627.npy,actions/ep_8040/action_483622to483626.npy
CALVIN,robot,1st,images/ep_12812/frame_768333.png,states/ep_12812/state_768333.npy,images/ep_12812/frame_768338.png,states/ep_12812/state_768338.npy,actions/ep_12812/action_768333to768337.npy
CALVIN,robot,1st,images/ep_6615/frame_397488.png,states/ep_6615/state_397488.npy,images/ep_6615/frame_397493.png,states/ep_6615/state_397493.npy,actions/ep_6615/action_397488to397492.npy
CALVIN,robot,1st,images/ep_11795/frame_705912.png,states/ep_11795/state_705912.npy,images/ep_11795/frame_705917.png,states/ep_11795/state_705917.npy,actions/ep_11795/action_705912to705916.npy
CALVIN,robot,1st,images/ep_7917/frame_476416.png,states/ep_7917/state_476416.npy,images/ep_7917/frame_476421.png,states/ep_7917/state_476421.npy,actions/ep_7917/action_476416to476420.npy
CALVIN,robot,1st,images/ep_12578/frame_754095.png,states/ep_12578/state_754095.npy,images/ep_12578/frame_754100.png,states/ep_12578/state_754100.npy,actions/ep_12578/action_754095to754099.npy
CALVIN,robot,1st,images/ep_3436/frame_207712.png,states/ep_3436/state_207712.npy,images/ep_3436/frame_207717.png,states/ep_3436/state_207717.npy,actions/ep_3436/action_207712to207716.npy
CALVIN,robot,1st,images/ep_12222/frame_732340.png,states/ep_12222/state_732340.npy,images/ep_12222/frame_732345.png,states/ep_12222/state_732345.npy,actions/ep_12222/action_732340to732344.npy
CALVIN,robot,1st,images/ep_13024/frame_781020.png,states/ep_13024/state_781020.npy,images/ep_13024/frame_781025.png,states/ep_13024/state_781025.npy,actions/ep_13024/action_781020to781024.npy
CALVIN,robot,1st,images/ep_3891/frame_235634.png,states/ep_3891/state_235634.npy,images/ep_3891/frame_235639.png,states/ep_3891/state_235639.npy,actions/ep_3891/action_235634to235638.npy
CALVIN,robot,1st,images/ep_2900/frame_175481.png,states/ep_2900/state_175481.npy,images/ep_2900/frame_175486.png,states/ep_2900/state_175486.npy,actions/ep_2900/action_175481to175485.npy
CALVIN,robot,1st,images/ep_2619/frame_158336.png,states/ep_2619/state_158336.npy,images/ep_2619/frame_158341.png,states/ep_2619/state_158341.npy,actions/ep_2619/action_158336to158340.npy
CALVIN,robot,1st,images/ep_4436/frame_268154.png,states/ep_4436/state_268154.npy,images/ep_4436/frame_268159.png,states/ep_4436/state_268159.npy,actions/ep_4436/action_268154to268158.npy
CALVIN,robot,1st,images/ep_7691/frame_462737.png,states/ep_7691/state_462737.npy,images/ep_7691/frame_462742.png,states/ep_7691/state_462742.npy,actions/ep_7691/action_462737to462741.npy
CALVIN,robot,1st,images/ep_4304/frame_260301.png,states/ep_4304/state_260301.npy,images/ep_4304/frame_260306.png,states/ep_4304/state_260306.npy,actions/ep_4304/action_260301to260305.npy
CALVIN,robot,1st,images/ep_15440/frame_925760.png,states/ep_15440/state_925760.npy,images/ep_15440/frame_925765.png,states/ep_15440/state_925765.npy,actions/ep_15440/action_925760to925764.npy
CALVIN,robot,1st,images/ep_1514/frame_091223.png,states/ep_1514/state_091223.npy,images/ep_1514/frame_091228.png,states/ep_1514/state_091228.npy,actions/ep_1514/action_091223to091227.npy
CALVIN,robot,1st,images/ep_7983/frame_480220.png,states/ep_7983/state_480220.npy,images/ep_7983/frame_480225.png,states/ep_7983/state_480225.npy,actions/ep_7983/action_480220to480224.npy
CALVIN,robot,1st,images/ep_3602/frame_217957.png,states/ep_3602/state_217957.npy,images/ep_3602/frame_217962.png,states/ep_3602/state_217962.npy,actions/ep_3602/action_217957to217961.npy
CALVIN,robot,1st,images/ep_8407/frame_504769.png,states/ep_8407/state_504769.npy,images/ep_8407/frame_504774.png,states/ep_8407/state_504774.npy,actions/ep_8407/action_504769to504773.npy
CALVIN,robot,1st,images/ep_9406/frame_564701.png,states/ep_9406/state_564701.npy,images/ep_9406/frame_564706.png,states/ep_9406/state_564706.npy,actions/ep_9406/action_564701to564705.npy
CALVIN,robot,1st,images/ep_4574/frame_276197.png,states/ep_4574/state_276197.npy,images/ep_4574/frame_276202.png,states/ep_4574/state_276202.npy,actions/ep_4574/action_276197to276201.npy
CALVIN,robot,1st,images/ep_11997/frame_718318.png,states/ep_11997/state_718318.npy,images/ep_11997/frame_718323.png,states/ep_11997/state_718323.npy,actions/ep_11997/action_718318to718322.npy
CALVIN,robot,1st,images/ep_13135/frame_787699.png,states/ep_13135/state_787699.npy,images/ep_13135/frame_787704.png,states/ep_13135/state_787704.npy,actions/ep_13135/action_787699to787703.npy
CALVIN,robot,1st,images/ep_5264/frame_316249.png,states/ep_5264/state_316249.npy,images/ep_5264/frame_316254.png,states/ep_5264/state_316254.npy,actions/ep_5264/action_316249to316253.npy
CALVIN,robot,1st,images/ep_4949/frame_298130.png,states/ep_4949/state_298130.npy,images/ep_4949/frame_298135.png,states/ep_4949/state_298135.npy,actions/ep_4949/action_298130to298134.npy
CALVIN,robot,1st,images/ep_1809/frame_108591.png,states/ep_1809/state_108591.npy,images/ep_1809/frame_108596.png,states/ep_1809/state_108596.npy,actions/ep_1809/action_108591to108595.npy
CALVIN,robot,1st,images/ep_8845/frame_530647.png,states/ep_8845/state_530647.npy,images/ep_8845/frame_530652.png,states/ep_8845/state_530652.npy,actions/ep_8845/action_530647to530651.npy
CALVIN,robot,1st,images/ep_15407/frame_923731.png,states/ep_15407/state_923731.npy,images/ep_15407/frame_923736.png,states/ep_15407/state_923736.npy,actions/ep_15407/action_923731to923735.npy
CALVIN,robot,1st,images/ep_2971/frame_179789.png,states/ep_2971/state_179789.npy,images/ep_2971/frame_179794.png,states/ep_2971/state_179794.npy,actions/ep_2971/action_179789to179793.npy
CALVIN,robot,1st,images/ep_11196/frame_670644.png,states/ep_11196/state_670644.npy,images/ep_11196/frame_670649.png,states/ep_11196/state_670649.npy,actions/ep_11196/action_670644to670648.npy
CALVIN,robot,1st,images/ep_11292/frame_676300.png,states/ep_11292/state_676300.npy,images/ep_11292/frame_676305.png,states/ep_11292/state_676305.npy,actions/ep_11292/action_676300to676304.npy
CALVIN,robot,1st,images/ep_17177/frame_1029913.png,states/ep_17177/state_1029913.npy,images/ep_17177/frame_1029918.png,states/ep_17177/state_1029918.npy,actions/ep_17177/action_1029913to1029917.npy
CALVIN,robot,1st,images/ep_13434/frame_805948.png,states/ep_13434/state_805948.npy,images/ep_13434/frame_805953.png,states/ep_13434/state_805953.npy,actions/ep_13434/action_805948to805952.npy
CALVIN,robot,1st,images/ep_6905/frame_415259.png,states/ep_6905/state_415259.npy,images/ep_6905/frame_415264.png,states/ep_6905/state_415264.npy,actions/ep_6905/action_415259to415263.npy
CALVIN,robot,1st,images/ep_16532/frame_991019.png,states/ep_16532/state_991019.npy,images/ep_16532/frame_991024.png,states/ep_16532/state_991024.npy,actions/ep_16532/action_991019to991023.npy
CALVIN,robot,1st,images/ep_9331/frame_560273.png,states/ep_9331/state_560273.npy,images/ep_9331/frame_560278.png,states/ep_9331/state_560278.npy,actions/ep_9331/action_560273to560277.npy
CALVIN,robot,1st,images/ep_204/frame_012480.png,states/ep_204/state_012480.npy,images/ep_204/frame_012485.png,states/ep_204/state_012485.npy,actions/ep_204/action_012480to012484.npy
CALVIN,robot,1st,images/ep_4948/frame_298040.png,states/ep_4948/state_298040.npy,images/ep_4948/frame_298045.png,states/ep_4948/state_298045.npy,actions/ep_4948/action_298040to298044.npy
CALVIN,robot,1st,images/ep_11773/frame_704683.png,states/ep_11773/state_704683.npy,images/ep_11773/frame_704688.png,states/ep_11773/state_704688.npy,actions/ep_11773/action_704683to704687.npy
CALVIN,robot,1st,images/ep_14511/frame_870222.png,states/ep_14511/state_870222.npy,images/ep_14511/frame_870227.png,states/ep_14511/state_870227.npy,actions/ep_14511/action_870222to870226.npy
CALVIN,robot,1st,images/ep_4090/frame_247596.png,states/ep_4090/state_247596.npy,images/ep_4090/frame_247601.png,states/ep_4090/state_247601.npy,actions/ep_4090/action_247596to247600.npy
CALVIN,robot,1st,images/ep_11929/frame_714258.png,states/ep_11929/state_714258.npy,images/ep_11929/frame_714263.png,states/ep_11929/state_714263.npy,actions/ep_11929/action_714258to714262.npy
CALVIN,robot,1st,images/ep_6582/frame_395443.png,states/ep_6582/state_395443.npy,images/ep_6582/frame_395448.png,states/ep_6582/state_395448.npy,actions/ep_6582/action_395443to395447.npy
CALVIN,robot,1st,images/ep_2279/frame_137155.png,states/ep_2279/state_137155.npy,images/ep_2279/frame_137160.png,states/ep_2279/state_137160.npy,actions/ep_2279/action_137155to137159.npy
CALVIN,robot,1st,images/ep_6805/frame_409242.png,states/ep_6805/state_409242.npy,images/ep_6805/frame_409247.png,states/ep_6805/state_409247.npy,actions/ep_6805/action_409242to409246.npy
CALVIN,robot,1st,images/ep_7310/frame_439980.png,states/ep_7310/state_439980.npy,images/ep_7310/frame_439985.png,states/ep_7310/state_439985.npy,actions/ep_7310/action_439980to439984.npy
CALVIN,robot,1st,images/ep_15614/frame_935826.png,states/ep_15614/state_935826.npy,images/ep_15614/frame_935831.png,states/ep_15614/state_935831.npy,actions/ep_15614/action_935826to935830.npy
CALVIN,robot,1st,images/ep_7378/frame_443883.png,states/ep_7378/state_443883.npy,images/ep_7378/frame_443888.png,states/ep_7378/state_443888.npy,actions/ep_7378/action_443883to443887.npy
CALVIN,robot,1st,images/ep_3669/frame_221940.png,states/ep_3669/state_221940.npy,images/ep_3669/frame_221945.png,states/ep_3669/state_221945.npy,actions/ep_3669/action_221940to221944.npy
CALVIN,robot,1st,images/ep_17101/frame_1025363.png,states/ep_17101/state_1025363.npy,images/ep_17101/frame_1025368.png,states/ep_17101/state_1025368.npy,actions/ep_17101/action_1025363to1025367.npy
